Sections Found,,,,,,,,,,,,,,,,,,,
ACTG-Accounting,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,16022,ACTG,4420,1,24M,3,Accounting Internship,,TBA,5,3,2,0,0,0,Jeannie Johnson Harrington (P),01/17-05/04,TBA TBA,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10460,ACTG,4510,1,24M,3,Accounting Systems,TR,09:40 am-11:05 am,30,18,12,36,18,18,Kelly Lawrence Williams (P),01/17-05/04,BAS S308,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,10461,ACTG,4510,2,24M,3,Accounting Systems,TR,11:20 am-12:45 pm,30,30,0,36,31,5,Kelly Lawrence Williams (P),01/17-05/04,BAS S308,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10462,ACTG,4510,3,24M,3,Accounting Systems,R,06:00 pm-09:00 pm,30,27,3,36,29,7,Kelly Lawrence Williams (P),01/17-05/04,BAS S308,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10463,ACTG,4550,1,24M,3,Introduction to Federal Income Tax,TR,11:20 am-12:45 pm,40,23,17,0,0,0,Kimberly Hutton Honaker (P),01/17-05/04,BAS S330,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10464,ACTG,4550,2,24M,3,Introduction to Federal Income Tax,TR,01:00 pm-02:25 pm,40,18,22,0,0,0,Kimberly Hutton Honaker (P),01/17-05/04,BAS S330,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10465,ACTG,4550,3,24M,3,Introduction to Federal Income Tax,T,06:00 pm-09:00 pm,40,15,25,0,0,0,Kimberly Hutton Honaker (P),01/17-05/04,BAS S343,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,15661,ACTG,4610,1,24M,3,Governmental Accounting and Reporting,R,06:00 pm-09:00 pm,30,6,24,45,14,31,Chad Alan Porter (P),01/17-05/04,BAS S301,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10489,ACTG,4620,1,24M,3,External Auditing I,TR,01:00 pm-02:25 pm,40,24,16,0,0,0,John G Wermert (P),01/17-05/04,BAS S270,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10490,ACTG,4620,2,24M,3,External Auditing I,R,06:00 pm-09:00 pm,40,24,16,0,0,0,John G Wermert (P),01/17-05/04,BAS S330,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,12750,ACTG,4640,1,24M,3,Internal Auditing,M,06:00 pm-09:00 pm,45,26,19,0,0,0,Demetra Pulley (P),01/17-05/04,BAS S260,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10495,ACTG,4650,1,24M,3,Financial Accounting Standards,W,06:00 pm-09:00 pm,40,35,5,0,0,0,Stanley Joe Clark (P),01/17-05/04,BAS S330,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,12284,ACTG,4650,2,24M,3,Financial Accounting Standards,MW,02:20 pm-03:45 pm,40,24,16,0,0,0,Stanley Joe Clark (P),01/17-05/04,BAS S330,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
